"country.name","year","ccode","gdp_gk_1990","population"
"Central African Republic",1888,482,NA,NA
"Central African Republic",1889,482,NA,NA
"Central African Republic",1890,482,NA,NA
"Central African Republic",1891,482,NA,NA
"Central African Republic",1892,482,NA,NA
"Central African Republic",1893,482,NA,NA
"Central African Republic",1894,482,NA,NA
"Central African Republic",1895,482,NA,NA
"Central African Republic",1896,482,NA,NA
"Central African Republic",1897,482,NA,NA
"Central African Republic",1898,482,NA,NA
"Central African Republic",1899,482,NA,NA
"Central African Republic",1900,482,NA,NA
"Central African Republic",1901,482,NA,NA
"Central African Republic",1902,482,NA,NA
"Central African Republic",1903,482,NA,NA
"Central African Republic",1904,482,NA,NA
"Central African Republic",1905,482,NA,NA
"Central African Republic",1906,482,NA,NA
"Central African Republic",1907,482,NA,NA
"Central African Republic",1908,482,NA,NA
"Central African Republic",1909,482,NA,NA
"Central African Republic",1910,482,NA,NA
"Central African Republic",1911,482,NA,NA
"Central African Republic",1912,482,NA,NA
"Central African Republic",1913,482,NA,NA
"Central African Republic",1914,482,NA,NA
"Central African Republic",1915,482,NA,NA
"Central African Republic",1916,482,NA,NA
"Central African Republic",1917,482,NA,NA
"Central African Republic",1918,482,NA,NA
"Central African Republic",1919,482,NA,NA
"Central African Republic",1920,482,NA,NA
"Central African Republic",1921,482,NA,NA
"Central African Republic",1922,482,NA,NA
"Central African Republic",1923,482,NA,NA
"Central African Republic",1924,482,NA,NA
"Central African Republic",1925,482,NA,NA
"Central African Republic",1926,482,NA,NA
"Central African Republic",1927,482,NA,NA
"Central African Republic",1928,482,NA,NA
"Central African Republic",1929,482,NA,NA
"Central African Republic",1930,482,NA,NA
"Central African Republic",1931,482,NA,NA
"Central African Republic",1932,482,NA,NA
"Central African Republic",1933,482,NA,NA
"Central African Republic",1934,482,NA,NA
"Central African Republic",1935,482,NA,NA
"Central African Republic",1936,482,NA,NA
"Central African Republic",1937,482,NA,NA
"Central African Republic",1938,482,NA,NA
"Central African Republic",1939,482,NA,NA
"Central African Republic",1940,482,NA,NA
"Central African Republic",1941,482,NA,NA
"Central African Republic",1942,482,NA,NA
"Central African Republic",1943,482,NA,NA
"Central African Republic",1944,482,NA,NA
"Central African Republic",1945,482,NA,NA
"Central African Republic",1946,482,NA,NA
"Central African Republic",1947,482,NA,NA
"Central African Republic",1948,482,NA,NA
"Central African Republic",1949,482,NA,NA
"Central African Republic",1950,482,972,NA
"Central African Republic",1951,482,NA,NA
"Central African Republic",1952,482,NA,NA
"Central African Republic",1953,482,NA,NA
"Central African Republic",1954,482,NA,NA
"Central African Republic",1955,482,NA,NA
"Central African Republic",1956,482,NA,NA
"Central African Republic",1957,482,NA,NA
"Central African Republic",1958,482,NA,NA
"Central African Republic",1959,482,NA,NA
"Central African Republic",1960,482,NA,NA
"Central African Republic",1961,482,NA,NA
"Central African Republic",1962,482,NA,NA
"Central African Republic",1963,482,NA,NA
"Central African Republic",1964,482,NA,NA
"Central African Republic",1965,482,NA,NA
"Central African Republic",1966,482,NA,NA
"Central African Republic",1967,482,NA,NA
"Central African Republic",1968,482,NA,NA
"Central African Republic",1969,482,NA,NA
"Central African Republic",1970,482,NA,NA
"Central African Republic",1971,482,NA,NA
"Central African Republic",1972,482,NA,NA
"Central African Republic",1973,482,NA,NA
"Central African Republic",1974,482,NA,NA
"Central African Republic",1975,482,NA,NA
"Central African Republic",1976,482,NA,NA
"Central African Republic",1977,482,NA,NA
"Central African Republic",1978,482,NA,NA
"Central African Republic",1979,482,NA,NA
"Central African Republic",1980,482,NA,NA
"Central African Republic",1981,482,NA,NA
"Central African Republic",1982,482,NA,NA
"Central African Republic",1983,482,NA,NA
"Central African Republic",1984,482,NA,NA
"Central African Republic",1985,482,NA,NA
"Central African Republic",1986,482,NA,NA
"Central African Republic",1987,482,NA,NA
"Central African Republic",1988,482,NA,NA
"Central African Republic",1989,482,NA,NA
"Central African Republic",1990,482,NA,NA
"Central African Republic",1991,482,NA,NA
"Central African Republic",1992,482,NA,NA
"Central African Republic",1993,482,NA,NA
"Central African Republic",1994,482,NA,NA
"Central African Republic",1995,482,NA,NA
"Central African Republic",1996,482,NA,NA
"Central African Republic",1997,482,NA,NA
"Central African Republic",1998,482,NA,NA
"Central African Republic",1999,482,NA,NA
"Central African Republic",2000,482,NA,NA
"Central African Republic",2001,482,NA,NA
"Central African Republic",2002,482,NA,NA
"Central African Republic",2003,482,NA,NA
"Central African Republic",2004,482,NA,NA
"Central African Republic",2005,482,NA,NA
"Central African Republic",2006,482,NA,NA
"Central African Republic",2007,482,NA,NA
"Central African Republic",2008,482,NA,NA
"Chad",1820,483,NA,NA
"Chad",1821,483,NA,NA
"Chad",1822,483,NA,NA
"Chad",1823,483,NA,NA
"Chad",1824,483,NA,NA
"Chad",1825,483,NA,NA
"Chad",1826,483,NA,NA
"Chad",1827,483,NA,NA
"Chad",1828,483,NA,NA
"Chad",1829,483,NA,NA
"Chad",1830,483,NA,NA
"Chad",1831,483,NA,NA
"Chad",1832,483,NA,NA
"Chad",1833,483,NA,NA
"Chad",1834,483,NA,NA
"Chad",1835,483,NA,NA
"Chad",1836,483,NA,NA
"Chad",1837,483,NA,NA
"Chad",1838,483,NA,NA
"Chad",1839,483,NA,NA
"Chad",1840,483,NA,NA
"Chad",1841,483,NA,NA
"Chad",1842,483,NA,NA
"Chad",1843,483,NA,NA
"Chad",1844,483,NA,NA
"Chad",1845,483,NA,NA
"Chad",1846,483,NA,NA
"Chad",1847,483,NA,NA
"Chad",1848,483,NA,NA
"Chad",1849,483,NA,NA
"Chad",1850,483,NA,NA
"Chad",1851,483,NA,NA
"Chad",1852,483,NA,NA
"Chad",1853,483,NA,NA
"Chad",1854,483,NA,NA
"Chad",1855,483,NA,NA
"Chad",1856,483,NA,NA
"Chad",1857,483,NA,NA
"Chad",1858,483,NA,NA
"Chad",1859,483,NA,NA
"Chad",1860,483,NA,NA
"Chad",1861,483,NA,NA
"Chad",1862,483,NA,NA
"Chad",1863,483,NA,NA
"Chad",1864,483,NA,NA
"Chad",1865,483,NA,NA
"Chad",1866,483,NA,NA
"Chad",1867,483,NA,NA
"Chad",1868,483,NA,NA
"Chad",1869,483,NA,NA
"Chad",1870,483,NA,NA
"Chad",1871,483,NA,NA
"Chad",1872,483,NA,NA
"Chad",1873,483,NA,NA
"Chad",1874,483,NA,NA
"Chad",1875,483,NA,NA
"Chad",1876,483,NA,NA
"Chad",1877,483,NA,NA
"Chad",1878,483,NA,NA
"Chad",1879,483,NA,NA
"Chad",1880,483,NA,NA
"Chad",1881,483,NA,NA
"Chad",1882,483,NA,NA
"Chad",1883,483,NA,NA
"Chad",1884,483,NA,NA
"Chad",1885,483,NA,NA
"Chad",1886,483,NA,NA
"Chad",1887,483,NA,NA
"Chad",1888,483,NA,NA
"Chad",1889,483,NA,NA
"Chad",1890,483,NA,NA
"Chad",1891,483,NA,NA
"Chad",1892,483,NA,NA
"Chad",1893,483,NA,NA
"Chad",1894,483,NA,NA
"Chad",1895,483,NA,NA
"Chad",1896,483,NA,NA
"Chad",1897,483,NA,NA
"Chad",1898,483,NA,NA
"Chad",1899,483,NA,NA
"Chad",1900,483,NA,NA
"Chad",1901,483,NA,NA
"Chad",1902,483,NA,NA
"Chad",1903,483,NA,NA
"Chad",1904,483,NA,NA
"Chad",1905,483,NA,NA
"Chad",1906,483,NA,NA
"Chad",1907,483,NA,NA
"Chad",1908,483,NA,NA
"Chad",1909,483,NA,NA
"Chad",1910,483,NA,NA
"Chad",1911,483,NA,NA
"Chad",1912,483,NA,NA
"Chad",1913,483,NA,NA
"Chad",1914,483,NA,NA
"Chad",1915,483,NA,NA
"Chad",1916,483,NA,NA
"Chad",1917,483,NA,NA
"Chad",1918,483,NA,NA
"Chad",1919,483,NA,NA
"Chad",1920,483,NA,NA
"Chad",1921,483,NA,NA
"Chad",1922,483,NA,NA
"Chad",1923,483,NA,NA
"Chad",1924,483,NA,NA
"Chad",1925,483,NA,NA
"Chad",1926,483,NA,NA
"Chad",1927,483,NA,NA
"Chad",1928,483,NA,NA
"Chad",1929,483,NA,NA
"Chad",1930,483,NA,NA
"Chad",1931,483,NA,NA
"Chad",1932,483,NA,NA
"Chad",1933,483,NA,NA
"Chad",1934,483,NA,NA
"Chad",1935,483,NA,NA
"Chad",1936,483,NA,NA
"Chad",1937,483,NA,NA
"Chad",1938,483,NA,NA
"Chad",1939,483,NA,NA
"Chad",1940,483,NA,NA
"Chad",1941,483,NA,NA
"Chad",1942,483,NA,NA
"Chad",1943,483,NA,NA
"Chad",1944,483,NA,NA
"Chad",1945,483,NA,NA
"Chad",1946,483,NA,NA
"Chad",1947,483,NA,NA
"Chad",1948,483,NA,NA
"Chad",1949,483,NA,NA
"Chad",1950,483,NA,NA
"Chad",1951,483,NA,NA
"Chad",1952,483,NA,NA
"Chad",1953,483,NA,NA
"Chad",1954,483,NA,NA
"Chad",1955,483,NA,NA
"Chad",1956,483,NA,NA
"Chad",1957,483,NA,NA
"Chad",1958,483,NA,NA
"Chad",1959,483,NA,NA
"Chad",1960,483,NA,NA
"Chad",1961,483,NA,NA
"Chad",1962,483,NA,NA
"Chad",1963,483,NA,NA
"Chad",1964,483,NA,NA
"Chad",1965,483,NA,NA
"Chad",1966,483,NA,NA
"Chad",1967,483,NA,NA
"Chad",1968,483,NA,NA
"Chad",1969,483,NA,NA
"Chad",1970,483,NA,NA
"Chad",1971,483,NA,NA
"Chad",1972,483,NA,NA
"Chad",1973,483,NA,NA
"Chad",1974,483,NA,NA
"Chad",1975,483,NA,NA
"Chad",1976,483,NA,NA
"Chad",1977,483,NA,NA
"Chad",1978,483,NA,NA
"Chad",1979,483,NA,NA
"Chad",1980,483,NA,NA
"Chad",1981,483,NA,NA
"Chad",1982,483,NA,NA
"Chad",1983,483,NA,NA
"Chad",1984,483,NA,NA
"Chad",1985,483,NA,NA
"Chad",1986,483,NA,NA
"Chad",1987,483,NA,NA
"Chad",1988,483,NA,NA
"Chad",1989,483,NA,NA
"Chad",1990,483,NA,NA
"Chad",1991,483,NA,NA
"Chad",1992,483,NA,NA
"Chad",1993,483,NA,NA
"Chad",1994,483,NA,NA
"Chad",1995,483,NA,NA
"Chad",1996,483,NA,NA
"Chad",1997,483,NA,NA
"Chad",1998,483,NA,NA
"Chad",1999,483,NA,NA
"Chad",2000,483,NA,NA
"Chad",2001,483,NA,NA
"Chad",2002,483,NA,NA
"Chad",2003,483,NA,NA
"Chad",2004,483,NA,NA
"Chad",2005,483,NA,NA
"Chad",2006,483,NA,NA
"Chad",2007,483,NA,NA
"Chad",2008,483,NA,NA
"Chile",1820,155,535,771
"Chile",1821,155,523,789
"Chile",1822,155,538,807
"Chile",1823,155,549,826
"Chile",1824,155,548,845
"Chile",1825,155,577,864
"Chile",1826,155,594,884
"Chile",1827,155,610,904
"Chile",1828,155,619,924
"Chile",1829,155,637,944
"Chile",1830,155,641,965
"Chile",1831,155,654,986
"Chile",1832,155,676,NA
"Chile",1833,155,688,NA
"Chile",1834,155,717,NA
"Chile",1835,155,748,NA
"Chile",1836,155,758,NA
"Chile",1837,155,791,NA
"Chile",1838,155,810,NA
"Chile",1839,155,827,NA
"Chile",1840,155,887,NA
"Chile",1841,155,905,NA
"Chile",1842,155,932,NA
"Chile",1843,155,968,NA
"Chile",1844,155,989,NA
"Chile",1845,155,NA,NA
"Chile",1846,155,NA,NA
"Chile",1847,155,NA,NA
"Chile",1848,155,NA,NA
"Chile",1849,155,NA,NA
"Chile",1850,155,NA,NA
"Chile",1851,155,NA,NA
"Chile",1852,155,NA,NA
"Chile",1853,155,NA,NA
"Chile",1854,155,NA,NA
"Chile",1855,155,NA,NA
"Chile",1856,155,NA,NA
"Chile",1857,155,NA,NA
"Chile",1858,155,NA,NA
"Chile",1859,155,NA,NA
"Chile",1860,155,NA,NA
"Chile",1861,155,NA,NA
"Chile",1862,155,NA,NA
"Chile",1863,155,NA,NA
"Chile",1864,155,NA,NA
"Chile",1865,155,NA,NA
"Chile",1866,155,NA,NA
"Chile",1867,155,NA,NA
"Chile",1868,155,NA,NA
"Chile",1869,155,NA,NA
"Chile",1870,155,NA,NA
"Chile",1871,155,NA,NA
"Chile",1872,155,NA,NA
"Chile",1873,155,NA,NA
"Chile",1874,155,NA,NA
"Chile",1875,155,NA,NA
"Chile",1876,155,NA,NA
"Chile",1877,155,NA,NA
"Chile",1878,155,NA,NA
"Chile",1879,155,NA,NA
"Chile",1880,155,NA,NA
"Chile",1881,155,NA,NA
"Chile",1882,155,NA,NA
"Chile",1883,155,NA,NA
"Chile",1884,155,NA,NA
"Chile",1885,155,NA,NA
"Chile",1886,155,NA,NA
"Chile",1887,155,NA,NA
"Chile",1888,155,NA,NA
"Chile",1889,155,NA,NA
"Chile",1890,155,NA,NA
"Chile",1891,155,NA,NA
"Chile",1892,155,NA,NA
"Chile",1893,155,NA,NA
"Chile",1894,155,NA,NA
"Chile",1895,155,NA,NA
"Chile",1896,155,NA,NA
"Chile",1897,155,NA,NA
"Chile",1898,155,NA,NA
"Chile",1899,155,NA,NA
"Chile",1900,155,NA,NA
"Chile",1901,155,NA,NA
"Chile",1902,155,NA,NA
"Chile",1903,155,NA,NA
"Chile",1904,155,NA,NA
"Chile",1905,155,NA,NA
"Chile",1906,155,NA,NA
"Chile",1907,155,NA,NA
"Chile",1908,155,NA,NA
"Chile",1909,155,NA,NA
"Chile",1910,155,NA,NA
"Chile",1911,155,NA,NA
"Chile",1912,155,NA,NA
"Chile",1913,155,NA,NA
"Chile",1914,155,NA,NA
"Chile",1915,155,NA,NA
"Chile",1916,155,NA,NA
"Chile",1917,155,NA,NA
"Chile",1918,155,NA,NA
"Chile",1919,155,NA,NA
"Chile",1920,155,NA,NA
"Chile",1921,155,NA,NA
"Chile",1922,155,NA,NA
"Chile",1923,155,NA,NA
"Chile",1924,155,NA,NA
"Chile",1925,155,NA,NA
"Chile",1926,155,NA,NA
"Chile",1927,155,NA,NA
"Chile",1928,155,NA,NA
"Chile",1929,155,NA,NA
"Chile",1930,155,NA,NA
"Chile",1931,155,NA,NA
"Chile",1932,155,NA,NA
"Chile",1933,155,NA,NA
"Chile",1934,155,NA,NA
"Chile",1935,155,NA,NA
"Chile",1936,155,NA,NA
"Chile",1937,155,NA,NA
"Chile",1938,155,NA,NA
"Chile",1939,155,NA,NA
"Chile",1940,155,NA,NA
"Chile",1941,155,NA,NA
"Chile",1942,155,NA,NA
"Chile",1943,155,NA,NA
"Chile",1944,155,NA,NA
"Chile",1945,155,NA,NA
"Chile",1946,155,NA,NA
"Chile",1947,155,NA,NA
"Chile",1948,155,NA,NA
"Chile",1949,155,NA,NA
"Chile",1950,155,NA,NA
"Chile",1951,155,NA,NA
"Chile",1952,155,NA,NA
"Chile",1953,155,NA,NA
"Chile",1954,155,NA,NA
"Chile",1955,155,NA,NA
"Chile",1956,155,NA,NA
"Chile",1957,155,NA,NA
"Chile",1958,155,NA,NA
"Chile",1959,155,NA,NA
"Chile",1960,155,NA,NA
"Chile",1961,155,NA,NA
"Chile",1962,155,NA,NA
"Chile",1963,155,NA,NA
"Chile",1964,155,NA,NA
"Chile",1965,155,NA,NA
"Chile",1966,155,NA,NA
"Chile",1967,155,NA,NA
"Chile",1968,155,NA,NA
"Chile",1969,155,NA,NA
"Chile",1970,155,NA,NA
"Chile",1971,155,NA,NA
"Chile",1972,155,NA,NA
"Chile",1973,155,NA,NA
"Chile",1974,155,NA,NA
"Chile",1975,155,NA,NA
"Chile",1976,155,NA,NA
"Chile",1977,155,NA,NA
"Chile",1978,155,NA,NA
"Chile",1979,155,NA,NA
"Chile",1980,155,NA,NA
"Chile",1981,155,NA,NA
"Chile",1982,155,NA,NA
"Chile",1983,155,NA,NA
"Chile",1984,155,NA,NA
"Chile",1985,155,NA,NA
"Chile",1986,155,NA,NA
"Chile",1987,155,NA,NA
"Chile",1988,155,NA,NA
"Chile",1989,155,NA,NA
"Chile",1990,155,NA,NA
"Chile",1991,155,NA,NA
"Chile",1992,155,NA,NA
"Chile",1993,155,NA,NA
"Chile",1994,155,NA,NA
"Chile",1995,155,NA,NA
"Chile",1996,155,NA,NA
"Chile",1997,155,NA,NA
"Chile",1998,155,NA,NA
"Chile",1999,155,NA,NA
"Chile",2000,155,NA,NA
"Chile",2001,155,NA,NA
"Chile",2002,155,NA,NA
"Chile",2003,155,NA,NA
"Chile",2004,155,NA,NA
"Chile",2005,155,NA,NA
"Chile",2006,155,NA,NA
"Chile",2007,155,NA,NA
"Chile",2008,155,NA,NA
"China",1820,710,NA,NA
"China",1821,710,NA,NA
"China",1822,710,NA,NA
"China",1823,710,NA,NA
"China",1824,710,NA,NA
"China",1825,710,NA,NA
"China",1826,710,NA,NA
"China",1827,710,NA,NA
"China",1828,710,NA,NA
"China",1829,710,NA,NA
"China",1830,710,NA,NA
"China",1831,710,NA,NA
"China",1832,710,NA,NA
"China",1833,710,NA,NA
"China",1834,710,NA,NA
"China",1835,710,NA,NA
"China",1836,710,NA,NA
"China",1837,710,NA,NA
"China",1838,710,NA,NA
"China",1839,710,NA,NA
"China",1840,710,NA,NA
"China",1841,710,NA,NA
"China",1842,710,NA,NA
"China",1843,710,NA,NA
"China",1844,710,NA,NA
"China",1845,710,NA,NA
"China",1846,710,NA,NA
"China",1847,710,NA,NA
"China",1848,710,NA,NA
"China",1849,710,NA,NA
"China",1850,710,NA,NA
"China",1851,710,NA,NA
"China",1852,710,NA,NA
"China",1853,710,NA,NA
"China",1854,710,NA,NA
"China",1855,710,NA,NA
"China",1856,710,NA,NA
"China",1857,710,NA,NA
"China",1858,710,NA,NA
"China",1859,710,NA,NA
"China",1860,710,NA,NA
"China",1861,710,NA,NA
"China",1862,710,NA,NA
"China",1863,710,NA,NA
"China",1864,710,NA,NA
"China",1865,710,NA,NA
"China",1866,710,NA,NA
"China",1867,710,NA,NA
"China",1868,710,NA,NA
"China",1869,710,NA,NA
"China",1870,710,NA,NA
"China",1871,710,NA,NA
"China",1872,710,NA,NA
"China",1873,710,NA,NA
"China",1874,710,NA,NA
"China",1875,710,NA,NA
"China",1876,710,NA,NA
"China",1877,710,NA,NA
"China",1878,710,NA,NA
"China",1879,710,NA,NA
"China",1880,710,NA,NA
"China",1881,710,NA,NA
"China",1882,710,NA,NA
"China",1883,710,NA,NA
"China",1884,710,NA,NA
"China",1885,710,NA,NA
"China",1886,710,NA,NA
"China",1887,710,NA,NA
"China",1888,710,NA,NA
"China",1889,710,NA,NA
"China",1890,710,NA,NA
"China",1891,710,NA,NA
"China",1892,710,NA,NA
"China",1893,710,NA,NA
"China",1894,710,NA,NA
"China",1895,710,NA,NA
"China",1896,710,NA,NA
"China",1897,710,NA,NA
"China",1898,710,NA,NA
"China",1899,710,NA,NA
"China",1900,710,NA,NA
"China",1901,710,NA,NA
"China",1902,710,NA,NA
"China",1903,710,NA,NA
"China",1904,710,NA,NA
"China",1905,710,NA,NA
"China",1906,710,NA,NA
"China",1907,710,NA,NA
"China",1908,710,NA,NA
"China",1909,710,NA,NA
"China",1910,710,NA,NA
"China",1911,710,NA,NA
"China",1912,710,NA,NA
"China",1913,710,NA,NA
"China",1914,710,NA,NA
"China",1915,710,NA,NA
"China",1916,710,NA,NA
"China",1917,710,NA,NA
"China",1918,710,NA,NA
"China",1919,710,NA,NA
"China",1920,710,NA,NA
"China",1921,710,NA,NA
"China",1922,710,NA,NA
"China",1923,710,NA,NA
"China",1924,710,NA,NA
"China",1925,710,NA,NA
"China",1926,710,NA,NA
"China",1927,710,NA,NA
"China",1928,710,NA,NA
"China",1929,710,NA,NA
"China",1930,710,NA,NA
"China",1931,710,NA,NA
"China",1932,710,NA,NA
"China",1933,710,NA,NA
"China",1934,710,NA,NA
"China",1935,710,NA,NA
"China",1936,710,NA,NA
"China",1937,710,NA,NA
"China",1938,710,NA,NA
"China",1939,710,NA,NA
"China",1940,710,NA,NA
"China",1941,710,NA,NA
"China",1942,710,NA,NA
"China",1943,710,NA,NA
"China",1944,710,NA,NA
"China",1945,710,NA,NA
"China",1946,710,NA,NA
"China",1947,710,NA,NA
"China",1948,710,NA,NA
"China",1949,710,NA,NA
"China",1950,710,NA,NA
"China",1951,710,NA,NA
"China",1952,710,NA,NA
"China",1953,710,NA,NA
"China",1954,710,NA,NA
"China",1955,710,NA,NA
"China",1956,710,NA,NA
"China",1957,710,NA,NA
"China",1958,710,NA,NA
"China",1959,710,NA,NA
"China",1960,710,NA,NA
"China",1961,710,NA,NA
"China",1962,710,NA,NA
"China",1963,710,NA,NA
"China",1964,710,NA,NA
"China",1965,710,NA,NA
"China",1966,710,NA,NA
"China",1967,710,NA,NA
"China",1968,710,NA,NA
"China",1969,710,NA,NA
"China",1970,710,NA,NA
"China",1971,710,NA,NA
"China",1972,710,NA,NA
"China",1973,710,NA,NA
"China",1974,710,NA,NA
"China",1975,710,NA,NA
"China",1976,710,NA,NA
"China",1977,710,NA,NA
"China",1978,710,NA,NA
"China",1979,710,NA,NA
"China",1980,710,NA,NA
"China",1981,710,NA,NA
"China",1982,710,NA,NA
"China",1983,710,NA,NA
"China",1984,710,NA,NA
"China",1985,710,NA,NA
"China",1986,710,NA,NA
"China",1987,710,NA,NA
"China",1988,710,NA,NA
"China",1989,710,NA,NA
"China",1990,710,NA,NA
"China",1991,710,NA,NA
"China",1992,710,NA,NA
"China",1993,710,NA,NA
"China",1994,710,NA,NA
"China",1995,710,NA,NA
"China",1996,710,NA,NA
"China",1997,710,NA,NA
"China",1998,710,NA,NA
"China",1999,710,NA,NA
"China",2000,710,NA,NA
"China",2001,710,NA,NA
"China",2002,710,NA,NA
"China",2003,710,NA,NA
"China",2004,710,NA,NA
"China",2005,710,NA,NA
"China",2006,710,NA,NA
"China",2007,710,NA,NA
"China",2008,710,NA,NA
"Colombia",1820,100,NA,NA
"Colombia",1821,100,NA,NA
"Colombia",1822,100,NA,NA
"Colombia",1823,100,NA,NA
"Colombia",1824,100,NA,NA
"Colombia",1825,100,NA,NA
"Colombia",1826,100,NA,NA
"Colombia",1827,100,NA,NA
"Colombia",1828,100,NA,NA
"Colombia",1829,100,NA,NA
"Colombia",1830,100,NA,NA
"Colombia",1831,100,NA,NA
"Colombia",1832,100,NA,NA
"Colombia",1833,100,NA,NA
"Colombia",1834,100,NA,NA
"Colombia",1835,100,NA,NA
"Colombia",1836,100,NA,NA
"Colombia",1837,100,NA,NA
"Colombia",1838,100,NA,NA
"Colombia",1839,100,NA,NA
"Colombia",1840,100,NA,NA
"Colombia",1841,100,NA,NA
"Colombia",1842,100,NA,NA
"Colombia",1843,100,NA,NA
"Colombia",1844,100,NA,NA
"Colombia",1845,100,NA,NA
"Colombia",1846,100,NA,NA
"Colombia",1847,100,NA,NA
"Colombia",1848,100,NA,NA
"Colombia",1849,100,NA,NA
"Colombia",1850,100,NA,NA
"Colombia",1851,100,NA,NA
"Colombia",1852,100,NA,NA
"Colombia",1853,100,NA,NA
"Colombia",1854,100,NA,NA
"Colombia",1855,100,NA,NA
"Colombia",1856,100,NA,NA
"Colombia",1857,100,NA,NA
"Colombia",1858,100,NA,NA
"Colombia",1859,100,NA,NA
"Colombia",1860,100,NA,NA
"Colombia",1861,100,NA,NA
"Colombia",1862,100,NA,NA
"Colombia",1863,100,NA,NA
"Colombia",1864,100,NA,NA
"Colombia",1865,100,NA,NA
"Colombia",1866,100,NA,NA
"Colombia",1867,100,NA,NA
"Colombia",1868,100,NA,NA
"Colombia",1869,100,NA,NA
"Colombia",1870,100,NA,NA
"Colombia",1871,100,NA,NA
"Colombia",1872,100,NA,NA
"Colombia",1873,100,NA,NA
"Colombia",1874,100,NA,NA
"Colombia",1875,100,NA,NA
"Colombia",1876,100,NA,NA
"Colombia",1877,100,NA,NA
"Colombia",1878,100,NA,NA
"Colombia",1879,100,NA,NA
"Colombia",1880,100,NA,NA
"Colombia",1881,100,NA,NA
"Colombia",1882,100,NA,NA
"Colombia",1883,100,NA,NA
"Colombia",1884,100,NA,NA
"Colombia",1885,100,NA,NA
"Colombia",1886,100,NA,NA
"Colombia",1887,100,NA,NA
"Colombia",1888,100,NA,NA
"Colombia",1889,100,NA,NA
"Colombia",1890,100,NA,NA
"Colombia",1891,100,NA,NA
"Colombia",1892,100,NA,NA
"Colombia",1893,100,NA,NA
"Colombia",1894,100,NA,NA
"Colombia",1895,100,NA,NA
"Colombia",1896,100,NA,NA
"Colombia",1897,100,NA,NA
"Colombia",1898,100,NA,NA
"Colombia",1899,100,NA,NA
"Colombia",1900,100,NA,NA
"Colombia",1901,100,NA,NA
"Colombia",1902,100,NA,NA
"Colombia",1903,100,NA,NA
"Colombia",1904,100,NA,NA
"Colombia",1905,100,NA,NA
"Colombia",1906,100,NA,NA
"Colombia",1907,100,NA,NA
"Colombia",1908,100,NA,NA
"Colombia",1909,100,NA,NA
"Colombia",1910,100,NA,NA
"Colombia",1911,100,NA,NA
"Colombia",1912,100,NA,NA
"Colombia",1913,100,NA,NA
"Colombia",1914,100,NA,NA
"Colombia",1915,100,NA,NA
"Colombia",1916,100,NA,NA
"Colombia",1917,100,NA,NA
"Colombia",1918,100,NA,NA
"Colombia",1919,100,NA,NA
"Colombia",1920,100,NA,NA
"Colombia",1921,100,NA,NA
"Colombia",1922,100,NA,NA
"Colombia",1923,100,NA,NA
"Colombia",1924,100,NA,NA
"Colombia",1925,100,NA,NA
"Colombia",1926,100,NA,NA
"Colombia",1927,100,NA,NA
"Colombia",1928,100,NA,NA
"Colombia",1929,100,NA,NA
"Colombia",1930,100,NA,NA
"Colombia",1931,100,NA,NA
"Colombia",1932,100,NA,NA
"Colombia",1933,100,NA,NA
"Colombia",1934,100,NA,NA
"Colombia",1935,100,NA,NA
"Colombia",1936,100,NA,NA
"Colombia",1937,100,NA,NA
"Colombia",1938,100,NA,NA
"Colombia",1939,100,NA,NA
"Colombia",1940,100,NA,NA
"Colombia",1941,100,NA,NA
"Colombia",1942,100,NA,NA
"Colombia",1943,100,NA,NA
"Colombia",1944,100,NA,NA
"Colombia",1945,100,NA,NA
"Colombia",1946,100,NA,NA
"Colombia",1947,100,NA,NA
"Colombia",1948,100,NA,NA
"Colombia",1949,100,NA,NA
"Colombia",1950,100,NA,NA
"Colombia",1951,100,NA,NA
"Colombia",1952,100,NA,NA
"Colombia",1953,100,NA,NA
"Colombia",1954,100,NA,NA
"Colombia",1955,100,NA,NA
"Colombia",1956,100,NA,NA
"Colombia",1957,100,NA,NA
"Colombia",1958,100,NA,NA
"Colombia",1959,100,NA,NA
"Colombia",1960,100,NA,NA
"Colombia",1961,100,NA,NA
"Colombia",1962,100,NA,NA
"Colombia",1963,100,NA,NA
"Colombia",1964,100,NA,NA
"Colombia",1965,100,NA,NA
"Colombia",1966,100,NA,NA
"Colombia",1967,100,NA,NA
"Colombia",1968,100,NA,NA
"Colombia",1969,100,NA,NA
"Colombia",1970,100,NA,NA
"Colombia",1971,100,NA,NA
"Colombia",1972,100,NA,NA
"Colombia",1973,100,NA,NA
"Colombia",1974,100,NA,NA
"Colombia",1975,100,NA,NA
"Colombia",1976,100,NA,NA
"Colombia",1977,100,NA,NA
"Colombia",1978,100,NA,NA
"Colombia",1979,100,NA,NA
"Colombia",1980,100,NA,NA
"Colombia",1981,100,NA,NA
"Colombia",1982,100,NA,NA
"Colombia",1983,100,NA,NA
"Colombia",1984,100,NA,NA
"Colombia",1985,100,NA,NA
"Colombia",1986,100,NA,NA
"Colombia",1987,100,NA,NA
"Colombia",1988,100,NA,NA
"Colombia",1989,100,NA,NA
"Colombia",1990,100,NA,NA
"Colombia",1991,100,NA,NA
"Colombia",1992,100,NA,NA
"Colombia",1993,100,NA,NA
"Colombia",1994,100,NA,NA
"Colombia",1995,100,NA,NA
"Colombia",1996,100,NA,NA
