"year","country.name","gdppc_1990","ccode"
1991,"JAMAICA",3800.65122549955,51
1992,"JAMAICA",3830.87827271351,51
1993,"JAMAICA",3859.18563988404,51
1994,"JAMAICA",3846.34320458853,51
1995,"JAMAICA",3889.83490012227,51
1996,"JAMAICA",3845.7969323241,51
1997,"JAMAICA",3762.91782509794,51
1998,"JAMAICA",3674.30956266446,51
1999,"JAMAICA",3669.87532192736,51
2000,"JAMAICA",3657.44619053443,51
2001,"JAMAICA",3671.71298452033,51
2002,"JAMAICA",3673.2982997063,51
2003,"JAMAICA",3767.75989799977,51
2004,"JAMAICA",3788.52268749655,51
2005,"JAMAICA",3793.7075581629,51
2006,"JAMAICA",3862.95767709405,51
2007,"JAMAICA",3886.30762045054,51
2008,"JAMAICA",3833.36897861996,51
2009,"JAMAICA",3691.41003600965,51
2010,"JAMAICA",3617.03173438471,51
1,"NICARAGUA",NA,93
730,"NICARAGUA",NA,93
1000,"NICARAGUA",NA,93
1150,"NICARAGUA",NA,93
1280,"NICARAGUA",NA,93
1300,"NICARAGUA",NA,93
1348,"NICARAGUA",NA,93
1400,"NICARAGUA",NA,93
1450,"NICARAGUA",NA,93
1500,"NICARAGUA",NA,93
1550,"NICARAGUA",NA,93
1570,"NICARAGUA",NA,93
1600,"NICARAGUA",NA,93
1650,"NICARAGUA",NA,93
1700,"NICARAGUA",NA,93
1720,"NICARAGUA",NA,93
1750,"NICARAGUA",NA,93
1775,"NICARAGUA",NA,93
1800,"NICARAGUA",NA,93
1801,"NICARAGUA",NA,93
1802,"NICARAGUA",NA,93
1803,"NICARAGUA",NA,93
1804,"NICARAGUA",NA,93
1805,"NICARAGUA",NA,93
1806,"NICARAGUA",NA,93
1807,"NICARAGUA",NA,93
1808,"NICARAGUA",NA,93
1809,"NICARAGUA",NA,93
1810,"NICARAGUA",NA,93
1811,"NICARAGUA",NA,93
1812,"NICARAGUA",NA,93
1813,"NICARAGUA",NA,93
1814,"NICARAGUA",NA,93
1815,"NICARAGUA",NA,93
1816,"NICARAGUA",NA,93
1817,"NICARAGUA",NA,93
1818,"NICARAGUA",NA,93
1819,"NICARAGUA",NA,93
1820,"NICARAGUA",NA,93
1821,"NICARAGUA",NA,93
1822,"NICARAGUA",NA,93
1823,"NICARAGUA",NA,93
1824,"NICARAGUA",NA,93
1825,"NICARAGUA",NA,93
1826,"NICARAGUA",NA,93
1827,"NICARAGUA",NA,93
1828,"NICARAGUA",NA,93
1829,"NICARAGUA",NA,93
1830,"NICARAGUA",NA,93
1831,"NICARAGUA",NA,93
1832,"NICARAGUA",NA,93
1833,"NICARAGUA",NA,93
1834,"NICARAGUA",NA,93
1835,"NICARAGUA",NA,93
1836,"NICARAGUA",NA,93
1837,"NICARAGUA",NA,93
1838,"NICARAGUA",NA,93
1839,"NICARAGUA",NA,93
1840,"NICARAGUA",NA,93
1841,"NICARAGUA",NA,93
1842,"NICARAGUA",NA,93
1843,"NICARAGUA",NA,93
1844,"NICARAGUA",NA,93
1845,"NICARAGUA",NA,93
1846,"NICARAGUA",NA,93
1847,"NICARAGUA",NA,93
1848,"NICARAGUA",NA,93
1849,"NICARAGUA",NA,93
1850,"NICARAGUA",NA,93
1851,"NICARAGUA",NA,93
1852,"NICARAGUA",NA,93
1853,"NICARAGUA",NA,93
1854,"NICARAGUA",NA,93
1855,"NICARAGUA",NA,93
1856,"NICARAGUA",NA,93
1857,"NICARAGUA",NA,93
1858,"NICARAGUA",NA,93
1859,"NICARAGUA",NA,93
1860,"NICARAGUA",NA,93
1861,"NICARAGUA",NA,93
1862,"NICARAGUA",NA,93
1863,"NICARAGUA",NA,93
1864,"NICARAGUA",NA,93
1865,"NICARAGUA",NA,93
1866,"NICARAGUA",NA,93
1867,"NICARAGUA",NA,93
1868,"NICARAGUA",NA,93
1869,"NICARAGUA",NA,93
1870,"NICARAGUA",NA,93
1871,"NICARAGUA",NA,93
1872,"NICARAGUA",NA,93
1873,"NICARAGUA",NA,93
1874,"NICARAGUA",NA,93
1875,"NICARAGUA",NA,93
1876,"NICARAGUA",NA,93
1877,"NICARAGUA",NA,93
1878,"NICARAGUA",NA,93
1879,"NICARAGUA",NA,93
1880,"NICARAGUA",NA,93
1881,"NICARAGUA",NA,93
1882,"NICARAGUA",NA,93
1883,"NICARAGUA",NA,93
1884,"NICARAGUA",NA,93
1885,"NICARAGUA",NA,93
1886,"NICARAGUA",NA,93
1887,"NICARAGUA",NA,93
1888,"NICARAGUA",NA,93
1889,"NICARAGUA",NA,93
1890,"NICARAGUA",NA,93
1891,"NICARAGUA",NA,93
1892,"NICARAGUA",NA,93
1893,"NICARAGUA",NA,93
1894,"NICARAGUA",NA,93
1895,"NICARAGUA",NA,93
1896,"NICARAGUA",NA,93
1897,"NICARAGUA",NA,93
1898,"NICARAGUA",NA,93
1899,"NICARAGUA",NA,93
1900,"NICARAGUA",NA,93
1901,"NICARAGUA",NA,93
1902,"NICARAGUA",NA,93
1903,"NICARAGUA",NA,93
1904,"NICARAGUA",NA,93
1905,"NICARAGUA",NA,93
1906,"NICARAGUA",NA,93
1907,"NICARAGUA",NA,93
1908,"NICARAGUA",NA,93
1909,"NICARAGUA",NA,93
1910,"NICARAGUA",NA,93
1911,"NICARAGUA",NA,93
1912,"NICARAGUA",NA,93
1913,"NICARAGUA",NA,93
1914,"NICARAGUA",NA,93
1915,"NICARAGUA",NA,93
1916,"NICARAGUA",NA,93
1917,"NICARAGUA",NA,93
1918,"NICARAGUA",NA,93
1919,"NICARAGUA",NA,93
1920,"NICARAGUA",1264.0625,93
1921,"NICARAGUA",1312.5,93
1922,"NICARAGUA",1183.07692307692,93
1923,"NICARAGUA",1266.15384615385,93
1924,"NICARAGUA",1321.21212121212,93
1925,"NICARAGUA",1459.09090909091,93
1926,"NICARAGUA",1249.25373134328,93
1927,"NICARAGUA",1255.22388059701,93
1928,"NICARAGUA",1589.55223880597,93
1929,"NICARAGUA",1750,93
1930,"NICARAGUA",1414.70588235294,93
1931,"NICARAGUA",1304.34782608696,93
1932,"NICARAGUA",1173.91304347826,93
1933,"NICARAGUA",1455.71428571429,93
1934,"NICARAGUA",1302.81690140845,93
1935,"NICARAGUA",1287.67123287671,93
1936,"NICARAGUA",997.333333333333,93
1937,"NICARAGUA",1053.24675324675,93
1938,"NICARAGUA",1075.64102564103,93
1939,"NICARAGUA",1286.41975308642,93
1940,"NICARAGUA",1372.28915662651,93
1941,"NICARAGUA",1483.33333333333,93
1942,"NICARAGUA",1395.3488372093,93
1943,"NICARAGUA",1495.45454545455,93
1944,"NICARAGUA",1447.77777777778,93
1945,"NICARAGUA",1422.82608695652,93
1946,"NICARAGUA",1496.84210526316,93
1947,"NICARAGUA",1455.10204081633,93
1948,"NICARAGUA",1550,93
1949,"NICARAGUA",1477.66990291262,93
1950,"NICARAGUA",1615.78845740476,93
1951,"NICARAGUA",1674.16978768805,93
1952,"NICARAGUA",1899.99914221258,93
1953,"NICARAGUA",1887.6184547163,93
1954,"NICARAGUA",2002.21212145677,93
1955,"NICARAGUA",2071.57665303362,93
1956,"NICARAGUA",2007.76233559311,93
1957,"NICARAGUA",2110.64240654446,93
1958,"NICARAGUA",2052.4198150896,93
1959,"NICARAGUA",2018.89882896954,93
1960,"NICARAGUA",1982.98651167215,93
1961,"NICARAGUA",2065.13548963246,93
1962,"NICARAGUA",2218.66380987767,93
1963,"NICARAGUA",2382.33999134027,93
1964,"NICARAGUA",2577.66924433591,93
1965,"NICARAGUA",2734.24623412712,93
1966,"NICARAGUA",2735.84033848277,93
1967,"NICARAGUA",2834.64398093798,93
1968,"NICARAGUA",2783.39331995989,93
1969,"NICARAGUA",2875.268864802,93
1970,"NICARAGUA",2811.63278351158,93
1971,"NICARAGUA",2855.98254053679,93
1972,"NICARAGUA",2862.23697929551,93
1973,"NICARAGUA",2921.4799970278,93
1974,"NICARAGUA",3235.46884336192,93
1975,"NICARAGUA",3128.88082692984,93
1976,"NICARAGUA",3186.28184361179,93
1977,"NICARAGUA",3349.25495126826,93
1978,"NICARAGUA",3021.72352456224,93
1979,"NICARAGUA",2151.32377999302,93
1980,"NICARAGUA",2154.12068708002,93
1981,"NICARAGUA",2194.50928056493,93
1982,"NICARAGUA",2118.53100415752,93
1983,"NICARAGUA",2167.88033851604,93
1984,"NICARAGUA",2073.67072389494,93
1985,"NICARAGUA",1944.21811344406,93
1986,"NICARAGUA",1861.82598039216,93
1987,"NICARAGUA",1804.18535127055,93
1988,"NICARAGUA",1562.44541484716,93
1989,"NICARAGUA",1499.43374858437,93
1990,"NICARAGUA",1437.44911804613,93
1991,"NICARAGUA",1363.54247353473,93
1992,"NICARAGUA",1324.12935323383,93
1993,"NICARAGUA",1280.05794302269,93
1994,"NICARAGUA",1293.15196998124,93
1995,"NICARAGUA",1314.02508551881,93
1996,"NICARAGUA",1340.36880693179,93
1997,"NICARAGUA",1374.67476149176,93
1998,"NICARAGUA",1398.30508474576,93
1999,"NICARAGUA",1634.3484565983,93
2000,"NICARAGUA",1519.75683890578,93
2001,"NICARAGUA",1532.02458853857,93
2002,"NICARAGUA",1509.70873786408,93
2003,"NICARAGUA",1515.88358379304,93
2004,"NICARAGUA",1923.44716937887,93
2005,"NICARAGUA",1600.47540683854,93
2006,"NICARAGUA",1631.21076233184,93
2007,"NICARAGUA",1652.28873239437,93
2008,"NICARAGUA",1673.86795713792,93
2009,"NICARAGUA",NA,93
2010,"NICARAGUA",NA,93
1,"PANAMA",NA,95
730,"PANAMA",NA,95
1000,"PANAMA",NA,95
1150,"PANAMA",NA,95
1280,"PANAMA",NA,95
1300,"PANAMA",NA,95
1348,"PANAMA",NA,95
1400,"PANAMA",NA,95
1450,"PANAMA",NA,95
1500,"PANAMA",NA,95
1550,"PANAMA",NA,95
1570,"PANAMA",NA,95
1600,"PANAMA",NA,95
1650,"PANAMA",NA,95
1700,"PANAMA",NA,95
1720,"PANAMA",NA,95
1750,"PANAMA",NA,95
1775,"PANAMA",NA,95
1800,"PANAMA",NA,95
1801,"PANAMA",NA,95
1802,"PANAMA",NA,95
1803,"PANAMA",NA,95
1804,"PANAMA",NA,95
1805,"PANAMA",NA,95
1806,"PANAMA",NA,95
1807,"PANAMA",NA,95
1808,"PANAMA",NA,95
1809,"PANAMA",NA,95
1810,"PANAMA",NA,95
1811,"PANAMA",NA,95
1812,"PANAMA",NA,95
1813,"PANAMA",NA,95
1814,"PANAMA",NA,95
1815,"PANAMA",NA,95
1816,"PANAMA",NA,95
1817,"PANAMA",NA,95
1818,"PANAMA",NA,95
1819,"PANAMA",NA,95
1820,"PANAMA",NA,95
1821,"PANAMA",NA,95
1822,"PANAMA",NA,95
1823,"PANAMA",NA,95
1824,"PANAMA",NA,95
1825,"PANAMA",NA,95
1826,"PANAMA",NA,95
1827,"PANAMA",NA,95
1828,"PANAMA",NA,95
1829,"PANAMA",NA,95
1830,"PANAMA",NA,95
1831,"PANAMA",NA,95
1832,"PANAMA",NA,95
1833,"PANAMA",NA,95
1834,"PANAMA",NA,95
1835,"PANAMA",NA,95
1836,"PANAMA",NA,95
1837,"PANAMA",NA,95
1838,"PANAMA",NA,95
1839,"PANAMA",NA,95
1840,"PANAMA",NA,95
1841,"PANAMA",NA,95
1842,"PANAMA",NA,95
1843,"PANAMA",NA,95
1844,"PANAMA",NA,95
1845,"PANAMA",NA,95
1846,"PANAMA",NA,95
1847,"PANAMA",NA,95
1848,"PANAMA",NA,95
1849,"PANAMA",NA,95
1850,"PANAMA",NA,95
1851,"PANAMA",NA,95
1852,"PANAMA",NA,95
1853,"PANAMA",NA,95
1854,"PANAMA",NA,95
1855,"PANAMA",NA,95
1856,"PANAMA",NA,95
1857,"PANAMA",NA,95
1858,"PANAMA",NA,95
1859,"PANAMA",NA,95
1860,"PANAMA",NA,95
1861,"PANAMA",NA,95
1862,"PANAMA",NA,95
1863,"PANAMA",NA,95
1864,"PANAMA",NA,95
1865,"PANAMA",NA,95
1866,"PANAMA",NA,95
1867,"PANAMA",NA,95
1868,"PANAMA",NA,95
1869,"PANAMA",NA,95
1870,"PANAMA",NA,95
1871,"PANAMA",NA,95
1872,"PANAMA",NA,95
1873,"PANAMA",NA,95
1874,"PANAMA",NA,95
1875,"PANAMA",NA,95
1876,"PANAMA",NA,95
1877,"PANAMA",NA,95
1878,"PANAMA",NA,95
1879,"PANAMA",NA,95
1880,"PANAMA",NA,95
1881,"PANAMA",NA,95
1882,"PANAMA",NA,95
1883,"PANAMA",NA,95
1884,"PANAMA",NA,95
1885,"PANAMA",NA,95
1886,"PANAMA",NA,95
1887,"PANAMA",NA,95
1888,"PANAMA",NA,95
1889,"PANAMA",NA,95
1890,"PANAMA",NA,95
1891,"PANAMA",NA,95
1892,"PANAMA",NA,95
1893,"PANAMA",NA,95
1894,"PANAMA",NA,95
1895,"PANAMA",NA,95
1896,"PANAMA",NA,95
1897,"PANAMA",NA,95
1898,"PANAMA",NA,95
1899,"PANAMA",NA,95
1900,"PANAMA",NA,95
1901,"PANAMA",NA,95
1902,"PANAMA",NA,95
1903,"PANAMA",NA,95
1904,"PANAMA",NA,95
1905,"PANAMA",NA,95
1906,"PANAMA",NA,95
1907,"PANAMA",NA,95
1908,"PANAMA",NA,95
1909,"PANAMA",NA,95
1910,"PANAMA",NA,95
1911,"PANAMA",NA,95
1912,"PANAMA",NA,95
1913,"PANAMA",NA,95
1914,"PANAMA",NA,95
1915,"PANAMA",NA,95
1916,"PANAMA",NA,95
1917,"PANAMA",NA,95
1918,"PANAMA",NA,95
1919,"PANAMA",NA,95
1920,"PANAMA",NA,95
1921,"PANAMA",NA,95
1922,"PANAMA",NA,95
1923,"PANAMA",NA,95
1924,"PANAMA",NA,95
1925,"PANAMA",NA,95
1926,"PANAMA",NA,95
1927,"PANAMA",NA,95
1928,"PANAMA",NA,95
1929,"PANAMA",NA,95
1930,"PANAMA",NA,95
1931,"PANAMA",NA,95
1932,"PANAMA",NA,95
1933,"PANAMA",NA,95
1934,"PANAMA",NA,95
1935,"PANAMA",NA,95
1936,"PANAMA",NA,95
1937,"PANAMA",NA,95
1938,"PANAMA",NA,95
1939,"PANAMA",NA,95
1940,"PANAMA",NA,95
1941,"PANAMA",NA,95
1942,"PANAMA",NA,95
1943,"PANAMA",NA,95
1944,"PANAMA",NA,95
1945,"PANAMA",2112.51580278129,95
1946,"PANAMA",2154.82233502538,95
1947,"PANAMA",2200.24875621891,95
1948,"PANAMA",2024.33090024331,95
1949,"PANAMA",2031.02625298329,95
1950,"PANAMA",1915.96209308214,95
1951,"PANAMA",1851.32596443707,95
1952,"PANAMA",1900.90205088929,95
1953,"PANAMA",1969.46958390668,95
1954,"PANAMA",1992.759875988,95
1955,"PANAMA",2055.10287882611,95
1956,"PANAMA",2107.95427138102,95
1957,"PANAMA",2269.85085180525,95
1958,"PANAMA",2240.97688900438,95
1959,"PANAMA",2321.66909086344,95
1960,"PANAMA",2391.05619504884,95
1961,"PANAMA",2573.70838360108,95
1962,"PANAMA",2710.3168890991,95
1963,"PANAMA",2881.85359288663,95
1964,"PANAMA",2920.04692572087,95
1965,"PANAMA",3085.27687173589,95
1966,"PANAMA",3219.38162967369,95
1967,"PANAMA",3388.15185636854,95
1968,"PANAMA",3531.34387368171,95
1969,"PANAMA",3698.96708342457,95
1970,"PANAMA",3813.75249993795,95
1971,"PANAMA",4010.16518424396,95
1972,"PANAMA",4109.46196660482,95
1973,"PANAMA",4248.19277108434,95
1974,"PANAMA",4230.22847100176,95
1975,"PANAMA",4195.54030874786,95
1976,"PANAMA",4161.83035714286,95
1977,"PANAMA",4096.63409337676,95
1978,"PANAMA",4418.66666666667,95
1979,"PANAMA",4510.4275286757,95
1980,"PANAMA",5082.14285714286,95
1981,"PANAMA",5186.09304652326,95
1982,"PANAMA",5362.25490196078,95
1983,"PANAMA",5292.16722729457,95
1984,"PANAMA",5163.91898257183,95
1985,"PANAMA",5295.20295202952,95
1986,"PANAMA",5360.30741410488,95
1987,"PANAMA",5383.25210456358,95
1988,"PANAMA",4455.25629887055,95
1989,"PANAMA",4352.36472092032,95
1990,"PANAMA",4466.36021730046,95
1991,"PANAMA",4772.63416632528,95
1992,"PANAMA",5064.28284451587,95
1993,"PANAMA",5229.70843183609,95
1994,"PANAMA",5287.86707882535,95
1995,"PANAMA",5286.20166793025,95
1996,"PANAMA",5308.55018587361,95
1997,"PANAMA",5432.94460641399,95
1998,"PANAMA",5543.08187343582,95
1999,"PANAMA",5617.97752808989,95
2000,"PANAMA",5655.1724137931,95
2001,"PANAMA",5587.05962059621,95
2002,"PANAMA",5614.71861471861,95
2003,"PANAMA",5730.84479371316,95
2004,"PANAMA",5869.52319587629,95
2005,"PANAMA",5942.31378763867,95
2006,"PANAMA",6099.1890205864,95
2007,"PANAMA",6410.06752608963,95
2008,"PANAMA",6674.92447129909,95
2009,"PANAMA",NA,95
2010,"PANAMA",NA,95
1,"PARAGUAY",NA,150
730,"PARAGUAY",NA,150
1000,"PARAGUAY",NA,150
1150,"PARAGUAY",NA,150
1280,"PARAGUAY",NA,150
1300,"PARAGUAY",NA,150
1348,"PARAGUAY",NA,150
1400,"PARAGUAY",NA,150
1450,"PARAGUAY",NA,150
1500,"PARAGUAY",NA,150
1550,"PARAGUAY",NA,150
1570,"PARAGUAY",NA,150
1600,"PARAGUAY",NA,150
1650,"PARAGUAY",NA,150
1700,"PARAGUAY",NA,150
1720,"PARAGUAY",NA,150
1750,"PARAGUAY",NA,150
1775,"PARAGUAY",NA,150
1800,"PARAGUAY",NA,150
1801,"PARAGUAY",NA,150
1802,"PARAGUAY",NA,150
1803,"PARAGUAY",NA,150
1804,"PARAGUAY",NA,150
1805,"PARAGUAY",NA,150
1806,"PARAGUAY",NA,150
1807,"PARAGUAY",NA,150
1808,"PARAGUAY",NA,150
1809,"PARAGUAY",NA,150
1810,"PARAGUAY",NA,150
1811,"PARAGUAY",NA,150
1812,"PARAGUAY",NA,150
1813,"PARAGUAY",NA,150
1814,"PARAGUAY",NA,150
1815,"PARAGUAY",NA,150
1816,"PARAGUAY",NA,150
1817,"PARAGUAY",NA,150
1818,"PARAGUAY",NA,150
1819,"PARAGUAY",NA,150
1820,"PARAGUAY",NA,150
1821,"PARAGUAY",NA,150
1822,"PARAGUAY",NA,150
1823,"PARAGUAY",NA,150
1824,"PARAGUAY",NA,150
1825,"PARAGUAY",NA,150
1826,"PARAGUAY",NA,150
1827,"PARAGUAY",NA,150
1828,"PARAGUAY",NA,150
1829,"PARAGUAY",NA,150
1830,"PARAGUAY",NA,150
1831,"PARAGUAY",NA,150
1832,"PARAGUAY",NA,150
1833,"PARAGUAY",NA,150
1834,"PARAGUAY",NA,150
1835,"PARAGUAY",NA,150
1836,"PARAGUAY",NA,150
1837,"PARAGUAY",NA,150
1838,"PARAGUAY",NA,150
1839,"PARAGUAY",NA,150
1840,"PARAGUAY",NA,150
1841,"PARAGUAY",NA,150
1842,"PARAGUAY",NA,150
1843,"PARAGUAY",NA,150
1844,"PARAGUAY",NA,150
1845,"PARAGUAY",NA,150
1846,"PARAGUAY",NA,150
1847,"PARAGUAY",NA,150
1848,"PARAGUAY",NA,150
1849,"PARAGUAY",NA,150
1850,"PARAGUAY",NA,150
1851,"PARAGUAY",NA,150
1852,"PARAGUAY",NA,150
1853,"PARAGUAY",NA,150
1854,"PARAGUAY",NA,150
1855,"PARAGUAY",NA,150
1856,"PARAGUAY",NA,150
1857,"PARAGUAY",NA,150
1858,"PARAGUAY",NA,150
1859,"PARAGUAY",NA,150
1860,"PARAGUAY",NA,150
1861,"PARAGUAY",NA,150
1862,"PARAGUAY",NA,150
1863,"PARAGUAY",NA,150
1864,"PARAGUAY",NA,150
1865,"PARAGUAY",NA,150
1866,"PARAGUAY",NA,150
1867,"PARAGUAY",NA,150
1868,"PARAGUAY",NA,150
1869,"PARAGUAY",NA,150
1870,"PARAGUAY",NA,150
1871,"PARAGUAY",NA,150
1872,"PARAGUAY",NA,150
1873,"PARAGUAY",NA,150
1874,"PARAGUAY",NA,150
1875,"PARAGUAY",NA,150
1876,"PARAGUAY",NA,150
1877,"PARAGUAY",NA,150
1878,"PARAGUAY",NA,150
1879,"PARAGUAY",NA,150
1880,"PARAGUAY",NA,150
1881,"PARAGUAY",NA,150
1882,"PARAGUAY",NA,150
1883,"PARAGUAY",NA,150
1884,"PARAGUAY",NA,150
1885,"PARAGUAY",NA,150
1886,"PARAGUAY",NA,150
1887,"PARAGUAY",NA,150
1888,"PARAGUAY",NA,150
1889,"PARAGUAY",NA,150
1890,"PARAGUAY",NA,150
1891,"PARAGUAY",NA,150
1892,"PARAGUAY",NA,150
1893,"PARAGUAY",NA,150
1894,"PARAGUAY",NA,150
1895,"PARAGUAY",NA,150
1896,"PARAGUAY",NA,150
1897,"PARAGUAY",NA,150
1898,"PARAGUAY",NA,150
1899,"PARAGUAY",NA,150
1900,"PARAGUAY",NA,150
1901,"PARAGUAY",NA,150
1902,"PARAGUAY",NA,150
1903,"PARAGUAY",NA,150
1904,"PARAGUAY",NA,150
1905,"PARAGUAY",NA,150
1906,"PARAGUAY",NA,150
1907,"PARAGUAY",NA,150
1908,"PARAGUAY",NA,150
1909,"PARAGUAY",NA,150
1910,"PARAGUAY",NA,150
1911,"PARAGUAY",NA,150
1912,"PARAGUAY",NA,150
1913,"PARAGUAY",NA,150
1914,"PARAGUAY",NA,150
1915,"PARAGUAY",NA,150
1916,"PARAGUAY",NA,150
1917,"PARAGUAY",NA,150
1918,"PARAGUAY",NA,150
1919,"PARAGUAY",NA,150
1920,"PARAGUAY",NA,150
1921,"PARAGUAY",NA,150
1922,"PARAGUAY",NA,150
1923,"PARAGUAY",NA,150
1924,"PARAGUAY",NA,150
1925,"PARAGUAY",NA,150
1926,"PARAGUAY",NA,150
1927,"PARAGUAY",NA,150
1928,"PARAGUAY",NA,150
1929,"PARAGUAY",NA,150
1930,"PARAGUAY",NA,150
1931,"PARAGUAY",NA,150
1932,"PARAGUAY",NA,150
1933,"PARAGUAY",NA,150
1934,"PARAGUAY",NA,150
1935,"PARAGUAY",NA,150
1936,"PARAGUAY",NA,150
1937,"PARAGUAY",NA,150
1938,"PARAGUAY",NA,150
1939,"PARAGUAY",1894.10681399632,150
1940,"PARAGUAY",1752.47524752475,150
1941,"PARAGUAY",1740.545294635,150
1942,"PARAGUAY",1799.82817869416,150
1943,"PARAGUAY",1795.96977329975,150
1944,"PARAGUAY",1792.45283018868,150
1945,"PARAGUAY",1690.45709703288,150
1946,"PARAGUAY",1814.90196078431,150
1947,"PARAGUAY",1541.76245210728,150
1948,"PARAGUAY",1524.34456928839,150
1949,"PARAGUAY",1740.11713030747,150
1950,"PARAGUAY",1584.36614172962,150
1951,"PARAGUAY",1572.62692049556,150
1952,"PARAGUAY",1505.90406947597,150
1953,"PARAGUAY",1508.68369538612,150
1954,"PARAGUAY",1495.17118246576,150
1955,"PARAGUAY",1523.03833078801,150
1956,"PARAGUAY",1547.45868134745,150
1957,"PARAGUAY",1578.29174059321,150
1958,"PARAGUAY",1625.46473314186,150
1959,"PARAGUAY",1580.84004680232,150
1960,"PARAGUAY",1555.35003754835,150
1961,"PARAGUAY",1588.02756868947,150
1962,"PARAGUAY",1656.87056457491,150
1963,"PARAGUAY",1659.1436956177,150
1964,"PARAGUAY",1687.18885216794,150
1965,"PARAGUAY",1738.56306127179,150
1966,"PARAGUAY",1712.06288543853,150
1967,"PARAGUAY",1773.61302630918,150
1968,"PARAGUAY",1788.64681759633,150
1969,"PARAGUAY",1809.56570008635,150
1970,"PARAGUAY",1871.78136172498,150
1971,"PARAGUAY",1901.73541708096,150
1972,"PARAGUAY",1946.36479650389,150
1973,"PARAGUAY",2037.50464166357,150
1974,"PARAGUAY",2143.11463590483,150
1975,"PARAGUAY",2218.79382889201,150
1976,"PARAGUAY",2312.79945242984,150
1977,"PARAGUAY",2503.51523267492,150
1978,"PARAGUAY",2716.76489849378,150
1979,"PARAGUAY",2951.6335682255,150
1980,"PARAGUAY",3300.68836045056,150
1981,"PARAGUAY",3494.35803598658,150
1982,"PARAGUAY",3281.3056379822,150
1983,"PARAGUAY",3093.16411883473,150
1984,"PARAGUAY",3100.05605381166,150
1985,"PARAGUAY",3131.22787911789,150
1986,"PARAGUAY",3037.82068235916,150
1987,"PARAGUAY",3079.37323400976,150
1988,"PARAGUAY",3185.42550536561,150
1989,"PARAGUAY",3275.70320077595,150
1990,"PARAGUAY",3280.6314797361,150
1991,"PARAGUAY",3267.91847950538,150
1992,"PARAGUAY",3230.35833518807,150
1993,"PARAGUAY",3265.68585028126,150
1994,"PARAGUAY",3270.29869583509,150
1995,"PARAGUAY",3324.53447923061,150
1996,"PARAGUAY",3275.87579617834,150
1997,"PARAGUAY",3271.21270825262,150
1998,"PARAGUAY",3171.60098057703,150
1999,"PARAGUAY",3103.17606021663,150
2000,"PARAGUAY",3010.55078683834,150
2001,"PARAGUAY",2993.72822299652,150
2002,"PARAGUAY",2915.78947368421,150
2003,"PARAGUAY",2951.16702532693,150
2004,"PARAGUAY",2995.80306698951,150
2005,"PARAGUAY",3006.9280428279,150
2006,"PARAGUAY",3060.07067137809,150
2007,"PARAGUAY",3189.68361073624,150
2008,"PARAGUAY",3294.68599033816,150
2009,"PARAGUAY",NA,150
2010,"PARAGUAY",NA,150
1,"TRINIDAD AND TOBAGO",NA,52
730,"TRINIDAD AND TOBAGO",NA,52
1000,"TRINIDAD AND TOBAGO",NA,52
1150,"TRINIDAD AND TOBAGO",NA,52
1280,"TRINIDAD AND TOBAGO",NA,52
1300,"TRINIDAD AND TOBAGO",NA,52
1348,"TRINIDAD AND TOBAGO",NA,52
1400,"TRINIDAD AND TOBAGO",NA,52
1450,"TRINIDAD AND TOBAGO",NA,52
1500,"TRINIDAD AND TOBAGO",NA,52
1550,"TRINIDAD AND TOBAGO",NA,52
1570,"TRINIDAD AND TOBAGO",NA,52
1600,"TRINIDAD AND TOBAGO",NA,52
1650,"TRINIDAD AND TOBAGO",NA,52
1700,"TRINIDAD AND TOBAGO",NA,52
1720,"TRINIDAD AND TOBAGO",NA,52
1750,"TRINIDAD AND TOBAGO",NA,52
1775,"TRINIDAD AND TOBAGO",NA,52
1800,"TRINIDAD AND TOBAGO",NA,52
1801,"TRINIDAD AND TOBAGO",NA,52
1802,"TRINIDAD AND TOBAGO",NA,52
1803,"TRINIDAD AND TOBAGO",NA,52
1804,"TRINIDAD AND TOBAGO",NA,52
1805,"TRINIDAD AND TOBAGO",NA,52
1806,"TRINIDAD AND TOBAGO",NA,52
1807,"TRINIDAD AND TOBAGO",NA,52
1808,"TRINIDAD AND TOBAGO",NA,52
1809,"TRINIDAD AND TOBAGO",NA,52
1810,"TRINIDAD AND TOBAGO",NA,52
1811,"TRINIDAD AND TOBAGO",NA,52
1812,"TRINIDAD AND TOBAGO",NA,52
1813,"TRINIDAD AND TOBAGO",NA,52
1814,"TRINIDAD AND TOBAGO",NA,52
1815,"TRINIDAD AND TOBAGO",NA,52
1816,"TRINIDAD AND TOBAGO",NA,52
1817,"TRINIDAD AND TOBAGO",NA,52
1818,"TRINIDAD AND TOBAGO",NA,52
1819,"TRINIDAD AND TOBAGO",NA,52
1820,"TRINIDAD AND TOBAGO",NA,52
1821,"TRINIDAD AND TOBAGO",NA,52
1822,"TRINIDAD AND TOBAGO",NA,52
1823,"TRINIDAD AND TOBAGO",NA,52
1824,"TRINIDAD AND TOBAGO",NA,52
1825,"TRINIDAD AND TOBAGO",NA,52
1826,"TRINIDAD AND TOBAGO",NA,52
1827,"TRINIDAD AND TOBAGO",NA,52
1828,"TRINIDAD AND TOBAGO",NA,52
1829,"TRINIDAD AND TOBAGO",NA,52
1830,"TRINIDAD AND TOBAGO",NA,52
1831,"TRINIDAD AND TOBAGO",NA,52
